NAVER,1786,3546,2953,NNP,*,T,NAVER,*,*,*,*
NHN,1786,3546,2953,NNP,*,T,NHN,*,*,*,*
NBP,1786,3546,2953,NNP,*,T,NBP,*,*,*,*
SKT,1786,3546,2953,NNP,*,T,SKT,*,*,*,*
KT,1786,3546,2953,NNP,*,T,KT,*,*,*,*
LG,1786,3546,2953,NNP,*,T,LG,*,*,*,*
SSG.COM,1786,3546,2953,NNP,*,T,SSG.COM,*,*,*,*
SSG닷컴,1786,3546,2953,NNP,*,T,SSG닷컴,*,*,*,*
삼정KPMG,1786,3546,2953,NNP,*,T,삼정KPMG,*,*,*,*
빅히트,1786,3546,2953,NNP,*,T,빅히트,*,*,*,*
